Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Zip Code
22390,3504,9/15/2013 15:30,Embarcadero at Vallejo,48,9/15/2013 16:29,Embarcadero at Sansome,60,426,Subscriber,94904
22392,3507,9/15/2013 15:31,Embarcadero at Vallejo,48,9/15/2013 16:29,Embarcadero at Sansome,60,604,Subscriber,94904
22393,610,9/15/2013 15:31,Market at Sansome,77,9/15/2013 15:41,Grant Avenue at Columbus Avenue,73,392,Customer,94117
22394,2160,9/15/2013 15:32,San Francisco Caltrain (Townsend at 4th),70,9/15/2013 16:08,Embarcadero at Sansome,60,572,Customer,94133
22395,1542,9/15/2013 15:32,San Francisco Caltrain (Townsend at 4th),70,9/15/2013 15:57,Embarcadero at Sansome,60,488,Customer,94133
22396,1170,9/15/2013 15:33,2nd at South Park,64,9/15/2013 15:52,Harry Bridges Plaza (Ferry Building),50,458,Subscriber,94105
22397,1178,9/15/2013 15:33,2nd at South Park,64,9/15/2013 15:52,Harry Bridges Plaza (Ferry Building),50,267,Subscriber,94105
22398,606,9/15/2013 15:36,Embarcadero at Sansome,60,9/15/2013 15:46,Grant Avenue at Columbus Avenue,73,315,Customer,
22399,704,9/15/2013 15:36,Embarcadero at Sansome,60,9/15/2013 15:48,Grant Avenue at Columbus Avenue,73,486,Customer,
22400,911,9/15/2013 15:38,2nd at Townsend,61,9/15/2013 15:53,Embarcadero at Sansome,60,493,Customer,94111
22401,315,9/15/2013 15:38,Powell Street BART,39,9/15/2013 15:44,Civic Center BART (7th at Market),72,598,Customer,94102
22402,311,9/15/2013 15:39,Powell Street BART,39,9/15/2013 15:44,Civic Center BART (7th at Market),72,319,Customer,94102
22403,8611,9/15/2013 15:40,Washington at Kearney,46,9/15/2013 18:03,Washington at Kearney,46,633,Customer,
22404,897,9/15/2013 15:41,Steuart at Market,74,9/15/2013 15:55,Embarcadero at Sansome,60,413,Subscriber,94133
22405,748,9/15/2013 15:41,Embarcadero at Vallejo,48,9/15/2013 15:54,2nd at Townsend,61,536,Customer,94107
22406,979,9/15/2013 15:42,South Van Ness at Market,66,9/15/2013 15:58,Mechanics Plaza (Market at Battery),75,492,Subscriber,94104
22407,2140,9/15/2013 15:42,Civic Center BART (7th at Market),72,9/15/2013 16:18,Powell Street BART,39,378,Customer,95125
22408,2043,9/15/2013 15:44,Civic Center BART (7th at Market),72,9/15/2013 16:18,Powell Street BART,39,319,Customer,
22410,639,9/15/2013 15:45,Embarcadero at Bryant,54,9/15/2013 15:55,Embarcadero at Bryant,54,632,Customer,94105
22411,417,9/15/2013 15:45,Civic Center BART (7th at Market),72,9/15/2013 15:52,Market at 10th,67,351,Customer,
22412,5264,9/15/2013 15:46,Steuart at Market,74,9/15/2013 17:13,Embarcadero at Folsom,51,424,Customer,94105
22413,1267,9/15/2013 15:43,Arena Green / SAP Center,14,9/15/2013 16:04,San Jose Diridon Caltrain Station,2,80,Subscriber,95125
22414,788,9/15/2013 15:47,Spear at Folsom,49,9/15/2013 16:01,Post at Kearney,47,437,Subscriber,94105
22416,772,9/15/2013 15:48,Spear at Folsom,49,9/15/2013 16:01,Post at Kearney,47,584,Customer,94105
22417,299,9/15/2013 15:49,Mechanics Plaza (Market at Battery),75,9/15/2013 15:54,Mechanics Plaza (Market at Battery),75,469,Subscriber,94109
22418,366,9/15/2013 15:49,Mechanics Plaza (Market at Battery),75,9/15/2013 15:56,Market at 4th,76,410,Subscriber,94133
22419,255,9/15/2013 15:50,Market at 4th,76,9/15/2013 15:54,Post at Kearney,47,465,Customer,1772
22421,735,9/15/2013 15:51,Embarcadero at Folsom,51,9/15/2013 16:03,Market at 4th,76,533,Customer,94105
22422,781,9/15/2013 15:54,Market at 4th,76,9/15/2013 16:07,Market at 10th,67,409,Customer,
22423,1165,9/15/2013 15:54,Market at 10th,67,9/15/2013 16:13,Embarcadero at Vallejo,48,428,Subscriber,94133
22424,1218,9/15/2013 15:54,Spear at Folsom,49,9/15/2013 16:15,Embarcadero at Vallejo,48,473,Customer,94105
22425,1239,9/15/2013 15:54,Spear at Folsom,49,9/15/2013 16:15,Embarcadero at Vallejo,48,292,Customer,94105
22426,7460,9/15/2013 15:55,Market at 10th,67,9/15/2013 17:59,Market at 10th,67,273,Customer,
22427,8890,9/15/2013 15:55,Embarcadero at Bryant,54,9/15/2013 18:23,Embarcadero at Bryant,54,523,Customer,18064
22428,566,9/15/2013 15:55,Grant Avenue at Columbus Avenue,73,9/15/2013 16:04,Market at Sansome,77,441,Subscriber,94133
22429,774,9/15/2013 15:57,Embarcadero at Bryant,54,9/15/2013 16:10,Commercial at Montgomery,45,436,Subscriber,94105
22430,869,9/15/2013 16:03,Market at Sansome,77,9/15/2013 16:17,Golden Gate at Polk,59,285,Customer,94530
22431,1834,9/15/2013 16:04,Howard at 2nd,63,9/15/2013 16:34,Howard at 2nd,63,344,Subscriber,94105
22432,1814,9/15/2013 16:04,Howard at 2nd,63,9/15/2013 16:34,Howard at 2nd,63,566,Subscriber,94105
22433,884,9/15/2013 16:05,Embarcadero at Vallejo,48,9/15/2013 16:19,Davis at Jackson,42,569,Subscriber,94111
22434,430,9/15/2013 16:05,Civic Center BART (7th at Market),72,9/15/2013 16:12,Market at 4th,76,466,Customer,
22435,822,9/15/2013 16:06,Embarcadero at Vallejo,48,9/15/2013 16:19,Davis at Jackson,42,326,Customer,94111
22436,795,9/15/2013 16:06,Embarcadero at Vallejo,48,9/15/2013 16:19,Davis at Jackson,42,398,Subscriber,94111
22437,1063,9/15/2013 16:07,Embarcadero at Sansome,60,9/15/2013 16:25,Grant Avenue at Columbus Avenue,73,608,Customer,94133
22438,302,9/15/2013 16:07,San Jose Diridon Caltrain Station,2,9/15/2013 16:12,Arena Green / SAP Center,14,80,Subscriber,95125
22439,2033,9/15/2013 16:07,Powell at Post (Union Square),71,9/15/2013 16:41,Washington at Kearney,46,311,Customer,92629
22440,1037,9/15/2013 16:09,Embarcadero at Sansome,60,9/15/2013 16:26,Grant Avenue at Columbus Avenue,73,572,Customer,94133
22441,787,9/15/2013 16:09,Post at Kearney,47,9/15/2013 16:22,San Francisco Caltrain (Townsend at 4th),70,584,Customer,1772
22442,380,9/15/2013 16:10,San Francisco Caltrain 2 (330 Townsend),69,9/15/2013 16:17,5th at Howard,57,361,Subscriber,94107
22443,378,9/15/2013 16:10,San Francisco Caltrain 2 (330 Townsend),69,9/15/2013 16:17,5th at Howard,57,544,Subscriber,94107
22444,398,9/15/2013 16:11,2nd at Folsom,62,9/15/2013 16:18,San Francisco Caltrain 2 (330 Townsend),69,259,Subscriber,94105
22445,246,9/15/2013 16:12,Howard at 2nd,63,9/15/2013 16:16,2nd at South Park,64,625,Subscriber,94103
22446,826,9/15/2013 16:12,Powell Street BART,39,9/15/2013 16:25,Townsend at 7th,65,287,Customer,
22447,1584,9/15/2013 16:14,Arena Green / SAP Center,14,9/15/2013 16:40,Arena Green / SAP Center,14,234,Subscriber,95125
22449,579,9/15/2013 16:15,Embarcadero at Bryant,54,9/15/2013 16:25,Market at 4th,76,279,Subscriber,94105
22450,263,9/15/2013 16:15,Howard at 2nd,63,9/15/2013 16:20,Steuart at Market,74,381,Subscriber,94105
22451,535,9/15/2013 16:16,Temporary Transbay Terminal (Howard at Beale),55,9/15/2013 16:25,Temporary Transbay Terminal (Howard at Beale),55,312,Customer,1247
22452,184,9/15/2013 16:16,Embarcadero at Vallejo,48,9/15/2013 16:19,Davis at Jackson,42,395,Subscriber,94111
22453,8162,9/15/2013 16:18,Golden Gate at Polk,59,9/15/2013 18:34,Golden Gate at Polk,59,377,Customer,94109
22455,1375,9/15/2013 16:20,2nd at Townsend,61,9/15/2013 16:42,Embarcadero at Vallejo,48,422,Customer,94115
22457,1132,9/15/2013 16:20,Santa Clara at Almaden,4,9/15/2013 16:39,San Jose Civic Center,3,714,Customer,95126
22458,1117,9/15/2013 16:21,Santa Clara at Almaden,4,9/15/2013 16:40,San Jose Civic Center,3,305,Customer,95126
22459,961,9/15/2013 16:21,Embarcadero at Vallejo,48,9/15/2013 16:37,San Francisco Caltrain (Townsend at 4th),70,428,Subscriber,94402
22460,369,9/15/2013 16:22,Davis at Jackson,42,9/15/2013 16:28,Harry Bridges Plaza (Ferry Building),50,340,Customer,94117
22461,2281,9/15/2013 16:24,Embarcadero at Bryant,54,9/15/2013 17:02,Powell at Post (Union Square),71,350,Customer,94925
22462,902,9/15/2013 16:26,Park at Olive,38,9/15/2013 16:41,University and Emerson,35,100,Customer,94306
22464,418,9/15/2013 16:28,Embarcadero at Sansome,60,9/15/2013 16:35,Davis at Jackson,42,493,Customer,94114
22466,403,9/15/2013 16:28,Embarcadero at Sansome,60,9/15/2013 16:35,Davis at Jackson,42,539,Customer,94114
22467,5100,9/15/2013 16:28,Davis at Jackson,42,9/15/2013 17:53,Harry Bridges Plaza (Ferry Building),50,352,Customer,
22474,891,9/15/2013 16:31,Market at Sansome,77,9/15/2013 16:46,South Van Ness at Market,66,525,Customer,94115
22477,582,9/15/2013 16:32,Davis at Jackson,42,9/15/2013 16:42,Embarcadero at Bryant,54,577,Subscriber,94107
22478,1529,9/15/2013 16:32,Davis at Jackson,42,9/15/2013 16:58,San Francisco City Hall,58,569,Subscriber,94111
22479,1522,9/15/2013 16:33,Davis at Jackson,42,9/15/2013 16:58,San Francisco City Hall,58,326,Customer,94111
22480,1512,9/15/2013 16:33,Davis at Jackson,42,9/15/2013 16:58,San Francisco City Hall,58,605,Customer,94111
22483,1437,9/15/2013 16:33,Davis at Jackson,42,9/15/2013 16:57,San Francisco City Hall,58,398,Subscriber,94111
22484,1488,9/15/2013 16:33,Davis at Jackson,42,9/15/2013 16:58,San Francisco City Hall,58,395,Subscriber,94111
22485,1008,9/15/2013 16:33,Powell Street BART,39,9/15/2013 16:50,Harry Bridges Plaza (Ferry Building),50,378,Customer,
22489,925,9/15/2013 16:34,Embarcadero at Sansome,60,9/15/2013 16:50,Commercial at Montgomery,45,634,Customer,94556
22490,334,9/15/2013 16:35,Steuart at Market,74,9/15/2013 16:40,Howard at 2nd,63,381,Subscriber,94105
22494,1118,9/15/2013 16:36,Embarcadero at Vallejo,48,9/15/2013 16:55,5th at Howard,57,455,Subscriber,94131
22495,382,9/15/2013 16:38,Civic Center BART (7th at Market),72,9/15/2013 16:44,Market at 10th,67,520,Customer,94102
22496,2302,9/15/2013 16:40,2nd at South Park,64,9/15/2013 17:19,2nd at South Park,64,592,Customer,94107
22497,2250,9/15/2013 16:41,2nd at South Park,64,9/15/2013 17:19,2nd at South Park,64,625,Customer,94107
22499,440,9/15/2013 16:43,Market at 4th,76,9/15/2013 16:50,Steuart at Market,74,585,Subscriber,94105
22500,246,9/15/2013 16:43,San Francisco Caltrain (Townsend at 4th),70,9/15/2013 16:47,2nd at Townsend,61,584,Subscriber,94105
22501,808,9/15/2013 16:43,Washington at Kearney,46,9/15/2013 16:57,Post at Kearney,47,496,Customer,92629
22502,1020,9/15/2013 16:44,Harry Bridges Plaza (Ferry Building),50,9/15/2013 17:01,Civic Center BART (7th at Market),72,340,Customer,94117
22503,425,9/15/2013 16:44,Embarcadero at Bryant,54,9/15/2013 16:51,Steuart at Market,74,577,Subscriber,94105
22504,1870,9/15/2013 16:44,2nd at South Park,64,9/15/2013 17:15,2nd at Townsend,61,495,Customer,94558
22505,2071,9/15/2013 16:44,2nd at South Park,64,9/15/2013 17:19,2nd at South Park,64,526,Customer,94558
22506,552,9/15/2013 16:44,2nd at Townsend,61,9/15/2013 16:53,Temporary Transbay Terminal (Howard at Beale),55,277,Customer,94501
22508,1128,9/15/2013 16:46,San Francisco Caltrain (Townsend at 4th),70,9/15/2013 17:05,Harry Bridges Plaza (Ferry Building),50,611,Customer,1772
22511,1179,9/15/2013 16:49,Howard at 2nd,63,9/15/2013 17:09,Howard at 2nd,63,566,Subscriber,94105
22514,352,9/15/2013 16:49,Santa Clara at Almaden,4,9/15/2013 16:55,San Jose Civic Center,3,666,Subscriber,94107
22516,710,9/15/2013 16:52,San Francisco City Hall,58,9/15/2013 17:03,Powell at Post (Union Square),71,504,Customer,94107
22517,1326,9/15/2013 16:54,Harry Bridges Plaza (Ferry Building),50,9/15/2013 17:16,Washington at Kearney,46,458,Customer,
22518,1286,9/15/2013 16:55,Harry Bridges Plaza (Ferry Building),50,9/15/2013 17:16,Washington at Kearney,46,378,Customer,
22520,727,9/15/2013 16:57,Beale at Market,56,9/15/2013 17:09,2nd at Townsend,61,481,Subscriber,94107
22522,533,9/15/2013 16:59,Townsend at 7th,65,9/15/2013 17:08,San Francisco Caltrain 2 (330 Townsend),69,506,Subscriber,94107
22523,1470,9/15/2013 17:00,San Francisco City Hall,58,9/15/2013 17:24,Spear at Folsom,49,376,Customer,94105
22524,850,9/15/2013 17:00,SJSU 4th at San Carlos,12,9/15/2013 17:14,Santa Clara at Almaden,4,502,Customer,95126
22525,813,9/15/2013 17:00,SJSU 4th at San Carlos,12,9/15/2013 17:14,Santa Clara at Almaden,4,676,Customer,95126
22526,425,9/15/2013 17:01,5th at Howard,57,9/15/2013 17:08,Townsend at 7th,65,361,Subscriber,94107
22527,1407,9/15/2013 17:01,San Francisco City Hall,58,9/15/2013 17:24,Spear at Folsom,49,434,Customer,94105
22528,272,9/15/2013 17:02,Harry Bridges Plaza (Ferry Building),50,9/15/2013 17:06,Spear at Folsom,49,522,Subscriber,94105
22529,209,9/15/2013 17:02,Arena Green / SAP Center,14,9/15/2013 17:06,San Jose Diridon Caltrain Station,2,234,Subscriber,95125
22530,11276,9/15/2013 17:02,San Jose Diridon Caltrain Station,2,9/15/2013 20:10,San Jose Civic Center,3,47,Customer,
22531,853,9/15/2013 17:04,Post at Kearney,47,9/15/2013 17:19,Harry Bridges Plaza (Ferry Building),50,482,Subscriber,94109
22533,1810,9/15/2013 17:05,San Francisco City Hall,58,9/15/2013 17:36,Grant Avenue at Columbus Avenue,73,326,Customer,94133
22534,1228,9/15/2013 17:06,Harry Bridges Plaza (Ferry Building),50,9/15/2013 17:26,Embarcadero at Sansome,60,611,Customer,1772
22535,962,9/15/2013 17:07,2nd at Townsend,61,9/15/2013 17:23,Yerba Buena Center of the Arts (3rd @ Howard),68,536,Customer,94107
22536,1590,9/15/2013 17:08,San Francisco City Hall,58,9/15/2013 17:34,Grant Avenue at Columbus Avenue,73,569,Customer,11237
22537,660,9/15/2013 17:10,San Jose Diridon Caltrain Station,2,9/15/2013 17:21,San Jose City Hall,10,648,Subscriber,95125
22538,907,9/15/2013 17:12,Embarcadero at Sansome,60,9/15/2013 17:27,5th at Howard,57,382,Customer,94066
22539,988,9/15/2013 17:13,2nd at Townsend,61,9/15/2013 17:29,Embarcadero at Sansome,60,282,Subscriber,94107
22540,736,9/15/2013 17:13,Powell at Post (Union Square),71,9/15/2013 17:25,South Van Ness at Market,66,570,Subscriber,94117
22541,555,9/15/2013 17:13,Davis at Jackson,42,9/15/2013 17:22,Market at 4th,76,539,Subscriber,94111
22542,497,9/15/2013 17:22,Powell Street BART,39,9/15/2013 17:30,San Francisco Caltrain (Townsend at 4th),70,283,Subscriber,94107
22543,489,9/15/2013 17:22,Powell Street BART,39,9/15/2013 17:30,San Francisco Caltrain (Townsend at 4th),70,393,Subscriber,94107
22544,459,9/15/2013 17:24,Washington at Kearney,46,9/15/2013 17:32,Market at Sansome,77,378,Subscriber,94108
22545,1259,9/15/2013 17:25,Harry Bridges Plaza (Ferry Building),50,9/15/2013 17:46,Powell Street BART,39,482,Customer,
22547,882,9/15/2013 17:27,Temporary Transbay Terminal (Howard at Beale),55,9/15/2013 17:41,Civic Center BART (7th at Market),72,312,Customer,11102
22548,900,9/15/2013 17:27,Embarcadero at Sansome,60,9/15/2013 17:42,Post at Kearney,47,611,Customer,1772
22549,572,9/15/2013 17:27,San Jose City Hall,10,9/15/2013 17:37,Japantown,9,648,Subscriber,95125
22550,1456,9/15/2013 17:24,2nd at Townsend,61,9/15/2013 17:48,2nd at Townsend,61,379,Subscriber,94107
22552,991,9/15/2013 17:34,Embarcadero at Sansome,60,9/15/2013 17:51,2nd at Townsend,61,282,Subscriber,94107
22553,269,9/15/2013 17:34,2nd at South Park,64,9/15/2013 17:39,Market at Sansome,77,625,Subscriber,94103
22554,617,9/15/2013 17:35,Embarcadero at Vallejo,48,9/15/2013 17:45,Embarcadero at Folsom,51,560,Customer,94115
22555,613,9/15/2013 17:35,Embarcadero at Vallejo,48,9/15/2013 17:45,Embarcadero at Folsom,51,276,Customer,94115
22557,373,9/15/2013 17:37,Howard at 2nd,63,9/15/2013 17:43,Embarcadero at Bryant,54,381,Subscriber,94105
22558,1228,9/15/2013 17:37,Embarcadero at Bryant,54,9/15/2013 17:58,Grant Avenue at Columbus Avenue,73,347,Customer,94704
22559,984,9/15/2013 17:38,Embarcadero at Bryant,54,9/15/2013 17:54,Grant Avenue at Columbus Avenue,73,632,Customer,94133
22564,848,9/15/2013 17:41,Embarcadero at Bryant,54,9/15/2013 17:55,Embarcadero at Sansome,60,618,Customer,94107
22568,610,9/15/2013 17:45,Powell at Post (Union Square),71,9/15/2013 17:55,2nd at Folsom,62,504,Customer,94105
22570,1554,9/15/2013 17:47,Embarcadero at Bryant,54,9/15/2013 18:13,San Francisco City Hall,58,637,Subscriber,94109
22571,546,9/15/2013 17:48,Broadway at Main,25,9/15/2013 17:57,Franklin at Maple,21,262,Subscriber,94063
22572,500,9/15/2013 17:48,Harry Bridges Plaza (Ferry Building),50,9/15/2013 17:57,Embarcadero at Bryant,54,593,Subscriber,94105
22573,647,9/15/2013 17:48,Japantown,9,9/15/2013 17:59,SJSU 4th at San Carlos,12,648,Subscriber,95125
22574,1480,9/15/2013 17:49,Grant Avenue at Columbus Avenue,73,9/15/2013 18:14,San Francisco City Hall,58,315,Customer,94117
22575,2919,9/15/2013 17:50,Embarcadero at Sansome,60,9/15/2013 18:38,Embarcadero at Sansome,60,406,Customer,71573
22576,7678,9/15/2013 17:50,Civic Center BART (7th at Market),72,9/15/2013 19:58,Market at 10th,67,615,Customer,33761
22577,2910,9/15/2013 17:50,Embarcadero at Sansome,60,9/15/2013 18:38,Embarcadero at Sansome,60,372,Customer,71573
22578,343,9/15/2013 17:52,Embarcadero at Bryant,54,9/15/2013 17:57,Howard at 2nd,63,381,Subscriber,94105
22579,266,9/15/2013 17:53,2nd at Folsom,62,9/15/2013 17:57,2nd at Townsend,61,371,Customer,94107
22580,532,9/15/2013 17:55,Townsend at 7th,65,9/15/2013 18:04,2nd at South Park,64,363,Subscriber,94107
22582,472,9/15/2013 17:56,San Francisco Caltrain 2 (330 Townsend),69,9/15/2013 18:04,Townsend at 7th,65,506,Subscriber,94107
22584,5609,9/15/2013 17:58,Embarcadero at Bryant,54,9/15/2013 19:31,Embarcadero at Sansome,60,290,Customer,94306
22585,1033,9/15/2013 17:58,Embarcadero at Sansome,60,9/15/2013 18:15,Powell at Post (Union Square),71,604,Customer,
22586,1004,9/15/2013 17:59,Embarcadero at Sansome,60,9/15/2013 18:15,Powell at Post (Union Square),71,464,Customer,
22587,1768,9/15/2013 17:59,Mountain View City Hall,27,9/15/2013 18:28,Mountain View City Hall,27,160,Customer,94041
22590,444,9/15/2013 18:03,San Pedro Square,6,9/15/2013 18:10,St James Park,13,649,Customer,95112
22593,322,9/15/2013 18:05,Post at Kearney,47,9/15/2013 18:10,Yerba Buena Center of the Arts (3rd @ Howard),68,487,Subscriber,94107
22596,402,9/15/2013 18:11,Market at Sansome,77,9/15/2013 18:18,Mechanics Plaza (Market at Battery),75,338,Subscriber,94133
22597,586,9/15/2013 18:12,Clay at Battery,41,9/15/2013 18:21,Grant Avenue at Columbus Avenue,73,490,Customer,
22599,786,9/15/2013 18:17,Golden Gate at Polk,59,9/15/2013 18:31,Steuart at Market,74,341,Customer,94583
22601,738,9/15/2013 18:18,Golden Gate at Polk,59,9/15/2013 18:31,Steuart at Market,74,628,Customer,60137
22603,305,9/15/2013 18:25,South Van Ness at Market,66,9/15/2013 18:30,Civic Center BART (7th at Market),72,289,Subscriber,94103
22605,6409,9/15/2013 18:25,Harry Bridges Plaza (Ferry Building),50,9/15/2013 20:12,Embarcadero at Vallejo,48,267,Customer,98188
22606,9472,9/15/2013 18:30,Embarcadero at Sansome,60,9/15/2013 21:08,Market at Sansome,77,549,Customer,31170
22607,9478,9/15/2013 18:30,Embarcadero at Sansome,60,9/15/2013 21:08,Market at Sansome,77,618,Customer,31170
22608,406,9/15/2013 18:31,2nd at Townsend,61,9/15/2013 18:38,Townsend at 7th,65,584,Subscriber,94107
22609,575,9/15/2013 18:37,Steuart at Market,74,9/15/2013 18:47,Embarcadero at Sansome,60,585,Customer,
22610,396,9/15/2013 18:37,Steuart at Market,74,9/15/2013 18:44,Powell Street BART,39,562,Subscriber,94107
22611,542,9/15/2013 18:37,Steuart at Market,74,9/15/2013 18:46,Embarcadero at Sansome,60,577,Customer,
22612,297,9/15/2013 18:41,Beale at Market,56,9/15/2013 18:46,Spear at Folsom,49,578,Subscriber,94105
22613,1469,9/15/2013 18:43,Park at Olive,38,9/15/2013 19:07,University and Emerson,35,43,Customer,94306
22614,1401,9/15/2013 18:46,Market at Sansome,77,9/15/2013 19:10,Grant Avenue at Columbus Avenue,73,378,Customer,94115
22615,1312,9/15/2013 18:47,Market at Sansome,77,9/15/2013 19:08,Grant Avenue at Columbus Avenue,73,518,Customer,94115
22616,328,9/15/2013 18:55,Powell Street BART,39,9/15/2013 19:00,Steuart at Market,74,562,Subscriber,94107
22617,316,9/15/2013 18:56,Mechanics Plaza (Market at Battery),75,9/15/2013 19:01,Market at 4th,76,338,Subscriber,94133
22619,407,9/15/2013 18:58,Grant Avenue at Columbus Avenue,73,9/15/2013 19:05,Embarcadero at Sansome,60,392,Customer,3510
22620,619,9/15/2013 19:00,Harry Bridges Plaza (Ferry Building),50,9/15/2013 19:10,San Francisco Caltrain 2 (330 Townsend),69,352,Subscriber,94063
22622,1242,9/15/2013 19:10,Market at Sansome,77,9/15/2013 19:30,Embarcadero at Sansome,60,625,Customer,83642
22623,1110,9/15/2013 19:12,Market at Sansome,77,9/15/2013 19:30,Embarcadero at Sansome,60,534,Customer,83709
22624,344,9/15/2013 19:12,Market at 4th,76,9/15/2013 19:18,Steuart at Market,74,279,Customer,
22625,976,9/15/2013 19:14,Market at Sansome,77,9/15/2013 19:30,Embarcadero at Sansome,60,530,Customer,83642
22626,619,9/15/2013 19:16,Grant Avenue at Columbus Avenue,73,9/15/2013 19:27,Yerba Buena Center of the Arts (3rd @ Howard),68,490,Customer,
22633,1015,9/15/2013 19:26,Embarcadero at Sansome,60,9/15/2013 19:43,2nd at Townsend,61,576,Customer,
22634,1010,9/15/2013 19:26,San Francisco City Hall,58,9/15/2013 19:43,Market at 4th,76,398,Subscriber,94111
22635,1015,9/15/2013 19:26,San Francisco City Hall,58,9/15/2013 19:43,Market at 4th,76,315,Customer,94111
22636,1014,9/15/2013 19:27,San Francisco City Hall,58,9/15/2013 19:44,Market at 4th,76,395,Customer,94111
22637,968,9/15/2013 19:27,San Francisco City Hall,58,9/15/2013 19:43,Market at 4th,76,605,Subscriber,94111
22638,985,9/15/2013 19:27,San Francisco City Hall,58,9/15/2013 19:43,Market at 4th,76,532,Subscriber,94111
22639,2485,9/15/2013 19:28,Spear at Folsom,49,9/15/2013 20:10,Spear at Folsom,49,578,Customer,94105
22640,2470,9/15/2013 19:29,Spear at Folsom,49,9/15/2013 20:10,Spear at Folsom,49,522,Customer,94105
22641,1202,9/15/2013 19:29,University and Emerson,35,9/15/2013 19:49,Park at Olive,38,43,Customer,94306
22644,1333,9/15/2013 19:33,Embarcadero at Sansome,60,9/15/2013 19:55,San Francisco Caltrain (Townsend at 4th),70,372,Customer,94306
22645,288,9/15/2013 19:33,Market at 4th,76,9/15/2013 19:38,Mechanics Plaza (Market at Battery),75,539,Subscriber,94133
22646,1460,9/15/2013 19:33,Powell Street BART,39,9/15/2013 19:57,Market at Sansome,77,573,Customer,94607
22647,1420,9/15/2013 19:34,Powell Street BART,39,9/15/2013 19:57,Market at Sansome,77,278,Customer,94607
22648,743,9/15/2013 19:34,Post at Kearney,47,9/15/2013 19:47,Civic Center BART (7th at Market),72,465,Customer,
22649,880,9/15/2013 19:34,San Francisco Caltrain (Townsend at 4th),70,9/15/2013 19:49,Davis at Jackson,42,271,Subscriber,94111
22650,252,9/15/2013 19:37,Mechanics Plaza (Market at Battery),75,9/15/2013 19:41,Washington at Kearney,46,469,Subscriber,94133
22651,725,9/15/2013 19:39,Davis at Jackson,42,9/15/2013 19:51,Grant Avenue at Columbus Avenue,73,318,Customer,94111
22652,795,9/15/2013 19:39,Davis at Jackson,42,9/15/2013 19:52,Grant Avenue at Columbus Avenue,73,457,Subscriber,94538
22653,765,9/15/2013 19:41,Mountain View City Hall,27,9/15/2013 19:54,Rengstorff Avenue / California Street,33,148,Customer,94040
22654,1038,9/15/2013 19:42,Embarcadero at Sansome,60,9/15/2013 20:00,Embarcadero at Bryant,54,494,Subscriber,94107
22656,928,9/15/2013 19:44,Embarcadero at Sansome,60,9/15/2013 19:59,Embarcadero at Bryant,54,392,Customer,94107
22657,645,9/15/2013 19:47,Market at 4th,76,9/15/2013 19:58,Embarcadero at Folsom,51,325,Subscriber,94105
22658,648,9/15/2013 19:47,Market at 4th,76,9/15/2013 19:58,Embarcadero at Folsom,51,410,Subscriber,94105
22659,963,9/15/2013 19:50,Embarcadero at Sansome,60,9/15/2013 20:06,San Francisco Caltrain 2 (330 Townsend),69,406,Customer,11530
22660,944,9/15/2013 19:51,Market at 10th,67,9/15/2013 20:07,Powell Street BART,39,520,Customer,
22661,575,9/15/2013 19:52,Grant Avenue at Columbus Avenue,73,9/15/2013 20:01,Clay at Battery,41,326,Customer,
22662,909,9/15/2013 19:52,Market at 10th,67,9/15/2013 20:07,Powell Street BART,39,409,Customer,
22663,538,9/15/2013 19:52,Grant Avenue at Columbus Avenue,73,9/15/2013 20:01,Clay at Battery,41,572,Customer,
22664,967,9/15/2013 19:57,Market at 4th,76,9/15/2013 20:14,Davis at Jackson,42,398,Subscriber,94111
22665,1621,9/15/2013 19:59,Market at Sansome,77,9/15/2013 20:26,Harry Bridges Plaza (Ferry Building),50,573,Customer,94607
22666,1608,9/15/2013 19:59,Market at Sansome,77,9/15/2013 20:25,Harry Bridges Plaza (Ferry Building),50,278,Customer,94607
22667,801,9/15/2013 20:00,Market at 4th,76,9/15/2013 20:14,Davis at Jackson,42,328,Customer,94111
22668,442,9/15/2013 20:12,Embarcadero at Folsom,51,9/15/2013 20:19,Yerba Buena Center of the Arts (3rd @ Howard),68,291,Subscriber,94105
22669,460,9/15/2013 20:12,Market at 4th,76,9/15/2013 20:20,Clay at Battery,41,533,Customer,
22670,240,9/15/2013 20:15,Civic Center BART (7th at Market),72,9/15/2013 20:19,5th at Howard,57,331,Subscriber,94134
22672,293,9/15/2013 20:22,Civic Center BART (7th at Market),72,9/15/2013 20:27,5th at Howard,57,548,Customer,11102
22673,4046,9/15/2013 20:26,Harry Bridges Plaza (Ferry Building),50,9/15/2013 21:34,Powell Street BART,39,278,Customer,94607
22674,4015,9/15/2013 20:27,Harry Bridges Plaza (Ferry Building),50,9/15/2013 21:33,Powell Street BART,39,573,Customer,94607
22675,120,9/15/2013 20:29,San Francisco Caltrain (Townsend at 4th),70,9/15/2013 20:31,San Francisco Caltrain (Townsend at 4th),70,547,Subscriber,94105
22677,205,9/15/2013 20:33,Townsend at 7th,65,9/15/2013 20:37,San Francisco Caltrain 2 (330 Townsend),69,527,Subscriber,94107
22678,276,9/15/2013 20:37,South Van Ness at Market,66,9/15/2013 20:41,Market at 10th,67,513,Customer,94102
